Teks,label,clean_text,normal_text,removedsw_text,stemmed_text,tokenized_text
Beli 6 Gratis 6 Donut dari DUNKIN DONUTS BORMA SETIABUDHI. Tukarkan SMS ini segera. Hanya berlaku untuk hari ini. Selama persediaan masih ada. Promo *606#,2,beli  gratis  donut dari dunkin donuts borma setiabudhi tukarkan sms ini segera hanya berlaku untuk hari ini selama persediaan masih ada promo ,beli gratis donut dari dunkin donuts borma setiabudhi tukarkan sms ini segera hanya berlaku untuk hari ini selama persediaan masih ada promo,beli gratis donut dunkin donuts borma setiabudhi tukarkan sms segera berlaku hari selama persediaan ada promo,beli gratis donut dunkin donuts borma setiabudhi tukar sms segera laku hari lama sedia ada promo,"['beli', 'gratis', 'donut', 'dunkin', 'donuts', 'borma', 'setiabudhi', 'tukar', 'sms', 'segera', 'laku', 'hari', 'lama', 'sedia', 'ada', 'promo']"
Beli paket Turbo mulai 50rb utk pembelian pertama di MyTelkomsel App sjk 25Aug - 25Sept dpt EXTRA PULSA TSEL Rp 50rb loh! Cek detail paket di tsel.me/mytsel1,2,beli paket turbo mulai rb utk pembelian pertama di mytelkomsel app sjk aug sept dpt extra pulsa tsel rp rb loh cek detail paket di tsel me mytsel,beli paket turbo mulai rb untuk pembelian pertama di mytelkomsel app sjk aug sept dapat extra pulsa tsel rp rb loh cek detail paket di tsel me mytsel,beli paket turbo mulai rb pembelian pertama mytelkomsel app sjk aug sept extra pulsa tsel rp rb loh cek detail paket tsel me mytsel,beli paket turbo mulai rb beli pertama mytelkomsel app sjk aug sept extra pulsa tsel rp rb loh cek detail paket tsel me mytsel,"['beli', 'paket', 'turbo', 'mulai', 'rb', 'beli', 'pertama', 'mytelkomsel', 'app', 'sjk', 'aug', 'sept', 'extra', 'pulsa', 'tsel', 'rp', 'rb', 'loh', 'cek', 'detail', 'paket', 'tsel', 'me', 'mytsel']"
"Bisa Internetan 1,5GB CUMA dengan 20rb, paket berlaku 90 hari. MAU?? Ketik YA ke 919. Penawaran berlaku s/d 8 Januari 2016",2,bisa internetan  gb cuma dengan rb paket berlaku  hari mau ketik ya ke  penawaran berlaku s d  januari ,bisa internetan gb cuma dengan rb paket berlaku hari mau ketik iya ke penawaran berlaku s di januari,internetan gb cuma rb paket berlaku hari mau ketik iya penawaran berlaku s januari,internetan gb cuma rb paket laku hari mau ketik iya tawar laku s januari,"['internetan', 'gb', 'cuma', 'rb', 'paket', 'laku', 'hari', 'mau', 'ketik', 'iya', 'tawar', 'laku', 's', 'januari']"
"BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T514",2,bonus kuota mb hr cukup isi ulang min   hari ini ayo buruan isi pulsa sekarang juga t,bonus kuota mb hari cukup isi ulang min hari ini ayo buruan isi pulsa sekarang juga t,bonus kuota mb hari cukup isi ulang min hari ayo buruan isi pulsa sekarang t,bonus kuota mb hari cukup isi ulang min hari ayo buru isi pulsa sekarang t,"['bonus', 'kuota', 'mb', 'hari', 'cukup', 'isi', 'ulang', 'min', 'hari', 'ayo', 'buru', 'isi', 'pulsa', 'sekarang', 't']"
BONUS PULSA 10RB! Ayo isi pulsa min. 5rb & dapetkan bonus pulsa 10rb utk nelp ke nmr Tri! Hanya hari ini saja! Ayo buruan isi pulsa! T530,2,bonus pulsa rb ayo isi pulsa min rb dapetkan bonus pulsa rb utk nelp ke nmr tri hanya hari ini saja ayo buruan isi pulsa t,bonus pulsa rb ayo isi pulsa min rb dapetkan bonus pulsa rb untuk nelp ke nomor tri hanya hari ini saja ayo buruan isi pulsa t,bonus pulsa rb ayo isi pulsa min rb dapetkan bonus pulsa rb nelp nomor tri hari saja ayo buruan isi pulsa t,bonus pulsa rb ayo isi pulsa min rb dapetkan bonus pulsa rb nelp nomor tri hari saja ayo buru isi pulsa t,"['bonus', 'pulsa', 'rb', 'ayo', 'isi', 'pulsa', 'min', 'rb', 'dapetkan', 'bonus', 'pulsa', 'rb', 'nelp', 'nomor', 'tri', 'hari', 'saja', 'ayo', 'buru', 'isi', 'pulsa', 't']"
"BONUS PULSA 50% dari Indosat Ooredoo, MAU?? Ketik *345# dan call dari HP kamu sebelum 28 April 2016",2,bonus pulsa  dari indosat ooredoo mau ketik  dan call dari hp kamu sebelum  april ,bonus pulsa dari indosat ooredoo mau ketik dan call dari hp kamu sebelum april,bonus pulsa indosat ooredoo mau ketik call hp kamu april,bonus pulsa indosat ooredoo mau ketik call hp kamu april,"['bonus', 'pulsa', 'indosat', 'ooredoo', 'mau', 'ketik', 'call', 'hp', 'kamu', 'april']"
BONUS PULSA 50rb cuma dgn isi ulang 25rb!! Hny Indosat yg bisa begini. Penawaran berlaku s/d 11 April 2016. Bonus 1x utk digunakan ke sesama Indosat Ooredoo,2,bonus pulsa rb cuma dgn isi ulang rb hny indosat yg bisa begini penawaran berlaku s d  april  bonus x utk digunakan ke sesama indosat ooredoo,bonus pulsa rb cuma dengan isi ulang rb hanya indosat yang bisa begini penawaran berlaku s di april bonus x untuk digunakan ke sesama indosat ooredoo,bonus pulsa rb cuma isi ulang rb indosat bisa begini penawaran berlaku s april bonus x digunakan sesama indosat ooredoo,bonus pulsa rb cuma isi ulang rb indosat bisa begini tawar laku s april bonus x guna sama indosat ooredoo,"['bonus', 'pulsa', 'rb', 'cuma', 'isi', 'ulang', 'rb', 'indosat', 'bisa', 'begini', 'tawar', 'laku', 's', 'april', 'bonus', 'x', 'guna', 'sama', 'indosat', 'ooredoo']"
BONUS PULSA Rp 100 rb..!! Spesial untuk kamu pelanggan setia Indosat Ooredo.Hanya dengan isi ulang Rp150rb skrg juga! Penawaran berlaku s.d 13 Jan 2016 (bonus hanya 1x),2,bonus pulsa rp  rb spesial untuk kamu pelanggan setia indosat ooredo hanya dengan isi ulang rprb skrg juga penawaran berlaku s d  jan  bonus hanya x,bonus pulsa rp rb spesial untuk kamu pelanggan setia indosat ooredo hanya dengan isi ulang rprb sekarang juga penawaran berlaku s di jan bonus hanya x,bonus pulsa rp rb spesial kamu pelanggan setia indosat ooredo dengan isi ulang rprb sekarang penawaran berlaku s jan bonus x,bonus pulsa rp rb spesial kamu langgan setia indosat ooredo dengan isi ulang rprb sekarang tawar laku s jan bonus x,"['bonus', 'pulsa', 'rp', 'rb', 'spesial', 'kamu', 'langgan', 'setia', 'indosat', 'ooredo', 'dengan', 'isi', 'ulang', 'rprb', 'sekarang', 'tawar', 'laku', 's', 'jan', 'bonus', 'x']"
"BONUS Rp. 5,000 untuk kamu! Cukup kirim SMS 2X hari ini untuk mendapatkan bonusnya, khusus hari ini saja!  T483",2,bonus rp   untuk kamu cukup kirim sms x hari ini untuk mendapatkan bonusnya khusus hari ini saja t,bonus rp untuk kamu cukup kirim sms x hari ini untuk mendapatkan bonusnya khusus hari ini saja t,bonus rp kamu cukup kirim sms x hari untuk mendapatkan bonusnya khusus hari saja t,bonus rp kamu cukup kirim sms x hari untuk dapat bonus khusus hari saja t,"['bonus', 'rp', 'kamu', 'cukup', 'kirim', 'sms', 'x', 'hari', 'untuk', 'dapat', 'bonus', 'khusus', 'hari', 'saja', 't']"
"BONUS Rp. 5,000 untuk kamu! Cukup telpon teman kamu selama 2 menit hari ini untuk mendapatkan bonusnya, khusus hari ini saja!  A010",2,bonus rp   untuk kamu cukup telpon teman kamu selama  menit hari ini untuk mendapatkan bonusnya khusus hari ini saja a,bonus rp untuk kamu cukup telpon teman kamu selama menit hari ini untuk mendapatkan bonusnya khusus hari ini saja a,bonus rp kamu cukup telpon teman kamu selama menit hari untuk mendapatkan bonusnya khusus hari saja a,bonus rp kamu cukup telpon teman kamu lama menit hari untuk dapat bonus khusus hari saja a,"['bonus', 'rp', 'kamu', 'cukup', 'telpon', 'teman', 'kamu', 'lama', 'menit', 'hari', 'untuk', 'dapat', 'bonus', 'khusus', 'hari', 'saja', 'a']"
Buktikan hematnya pakai argo tetap di Bandung dengan GrabCar hingga 20%. Hayu ajakan rerencangan sareng buktikeun nyalira!,2,buktikan hematnya pakai argo tetap di bandung dengan grabcar hingga  hayu ajakan rerencangan sareng buktikeun nyalira,buktikan hematnya pakai argo tetap di bandung dengan grabcar hingga hayu ajakan rerencangan sareng buktikeun nyalira,buktikan hematnya pakai argo tetap bandung grabcar hingga hayu ajakan rerencangan sareng buktikeun nyalira,bukti hemat pakai argo tetap bandung grabcar hingga hayu aja rencang sareng buktikeun nyalira,"['bukti', 'hemat', 'pakai', 'argo', 'tetap', 'bandung', 'grabcar', 'hingga', 'hayu', 'aja', 'rencang', 'sareng', 'buktikeun', 'nyalira']"
Buruan Download & Registrasi myCare di http://bit.ly/mycarepLy dan dapatkan Promo 10GB (4G) di Paket Freedoom M & L dengan harga khusus HANYA HARI INI.,2,buruan download registrasi mycare di http bit ly mycareply dan dapatkan promo gb g di paket freedoom m l dengan harga khusus hanya hari ini,buruan download registrasi mycare di http bit ly mycareply dan dapatkan promo gb g di paket freedoom m l dengan harga khusus hanya hari ini,buruan download registrasi mycare http bit ly mycareply dapatkan promo gb g paket freedoom m l harga khusus hari,buru download registrasi mycare http bit ly mycareply dapat promo gb g paket freedoom m l harga khusus hari,"['buru', 'download', 'registrasi', 'mycare', 'http', 'bit', 'ly', 'mycareply', 'dapat', 'promo', 'gb', 'g', 'paket', 'freedoom', 'm', 'l', 'harga', 'khusus', 'hari']"
"Butuh Piknik?Ada nih liburan GRATIS ke Hongkong!Cara:Pake pulsa AXIS di HP Androidmu buat transaksi sebanyak2nya items Pokemon Go,BIGO,COC, dll!Info838 LD328",2,butuh piknik ada nih liburan gratis ke hongkong cara pake pulsa axis di hp androidmu buat transaksi sebanyaknya items pokemon go bigo coc dll info ld,butuh piknik ada ini liburan gratis ke hongkong cara pakai pulsa axis di hp androidmu buat transaksi sebanyaknya items pokemon go bigo coc dan lain-lain informasi ld,butuh piknik ini liburan gratis hongkong cara pakai pulsa axis hp androidmu buat transaksi sebanyaknya items pokemon go bigo coc lain-lain informasi ld,butuh piknik ini libur gratis hongkong cara pakai pulsa axis hp androidmu buat transaksi banyak items pokemon go bigo coc lain informasi ld,"['butuh', 'piknik', 'ini', 'libur', 'gratis', 'hongkong', 'cara', 'pakai', 'pulsa', 'axis', 'hp', 'androidmu', 'buat', 'transaksi', 'banyak', 'items', 'pokemon', 'go', 'bigo', 'coc', 'lain', 'informasi', 'ld']"
"Buy 2 Get 3 tiket Trans Studio Bandung,mulai 14 Mei-14Juni 2013.Tunjukkan SMS ke petugas di lokasi. Info: www.indosat.com/transstudiobgd",2,buy  get  tiket trans studio bandung mulai  mei juni  tunjukkan sms ke petugas di lokasi info www indosat com transstudiobgd,buy get tiket trans studio bandung mulai mei juni tunjukkan sms ke petugas di lokasi informasi www indosat com transstudiobgd,buy get tiket trans studio bandung mulai mei juni tunjukkan sms petugas lokasi informasi www indosat com transstudiobgd,buy get tiket trans studio bandung mulai mei juni tunjuk sms tugas lokasi informasi www indosat com transstudiobgd,"['buy', 'get', 'tiket', 'trans', 'studio', 'bandung', 'mulai', 'mei', 'juni', 'tunjuk', 'sms', 'tugas', 'lokasi', 'informasi', 'www', 'indosat', 'com', 'transstudiobgd']"
cuma Rp 7500 dapat nelpon dan SMS UNLIMITED ke sesama Indosat Ooredoo   internetan sepuasnya 3 hari dengan paket Ramadhan Unlimited. ketik *123*88#,2,cuma rp  dapat nelpon dan sms unlimited ke sesama indosat ooredoo internetan sepuasnya  hari dengan paket ramadhan unlimited ketik  ,cuma rp dapat nelpon dan sms unlimited ke sesama indosat ooredoo internetan sepuasnya hari dengan paket ramadhan unlimited ketik,cuma rp nelpon sms unlimited sesama indosat ooredoo internetan sepuasnya hari paket ramadhan unlimited ketik,cuma rp nelpon sms unlimited sama indosat ooredoo internetan puas hari paket ramadhan unlimited ketik,"['cuma', 'rp', 'nelpon', 'sms', 'unlimited', 'sama', 'indosat', 'ooredoo', 'internetan', 'puas', 'hari', 'paket', 'ramadhan', 'unlimited', 'ketik']"
"Dapatkan BONUS PULSA hg 50rb jika isi ulang di hari Minggu, isi ulang mulai dr 10rb. Ktk: GRATIS krm ke 123. Panduan: ketik PAN krm ke123. Cek bonus tekan*555*3#",2,dapatkan bonus pulsa hg rb jika isi ulang di hari minggu isi ulang mulai dr rb ktk gratis krm ke  panduan ketik pan krm ke cek bonus tekan  ,dapatkan bonus pulsa hg rb jika isi ulang di hari minggu isi ulang mulai dari rb ktk gratis kirim ke panduan ketik pan kirim ke cek bonus tekan,dapatkan bonus pulsa hg rb isi ulang hari minggu isi ulang mulai rb ktk gratis kirim panduan ketik pan kirim cek bonus tekan,dapat bonus pulsa hg rb isi ulang hari minggu isi ulang mulai rb ktk gratis kirim pandu ketik pan kirim cek bonus tekan,"['dapat', 'bonus', 'pulsa', 'hg', 'rb', 'isi', 'ulang', 'hari', 'minggu', 'isi', 'ulang', 'mulai', 'rb', 'ktk', 'gratis', 'kirim', 'pandu', 'ketik', 'pan', 'kirim', 'cek', 'bonus', 'tekan']"
"Dapatkan Bonus SMS Kamu. Hanya dg kirim SMS, Kamu akan dapat Bonus Ratusan SMS ke semua operator. Pakai terus Indosat Ooredoo & raih kebebasan berkomunikasi",2,dapatkan bonus sms kamu hanya dg kirim sms kamu akan dapat bonus ratusan sms ke semua operator pakai terus indosat ooredoo raih kebebasan berkomunikasi,dapatkan bonus sms kamu hanya dengan kirim sms kamu akan dapat bonus ratusan sms ke semua operator pakai terus indosat ooredoo raih kebebasan berkomunikasi,dapatkan bonus sms kamu dengan kirim sms kamu dapat bonus ratusan sms semua operator pakai terus indosat ooredoo raih kebebasan berkomunikasi,dapat bonus sms kamu dengan kirim sms kamu dapat bonus ratus sms semua operator pakai terus indosat ooredoo raih bebas komunikasi,"['dapat', 'bonus', 'sms', 'kamu', 'dengan', 'kirim', 'sms', 'kamu', 'dapat', 'bonus', 'ratus', 'sms', 'semua', 'operator', 'pakai', 'terus', 'indosat', 'ooredoo', 'raih', 'bebas', 'komunikasi']"
Dapatkan Disc 20% di McDonalds khusus utk pembayaran dgn TCASH TAP!Dptkan stiker TCASH TAP di graPARI terdekat. Info tsel.me/tappromo,2,dapatkan disc  di mcdonalds khusus utk pembayaran dgn tcash tap dptkan stiker tcash tap di grapari terdekat info tsel me tappromo,dapatkan disc di mcdonalds khusus untuk pembayaran dengan tcash tap dptkan stiker tcash tap di grapari terdekat informasi tsel me tappromo,dapatkan disc mcdonalds khusus pembayaran tcash tap dptkan stiker tcash tap grapari terdekat informasi tsel me tappromo,dapat disc mcdonalds khusus bayar tcash tap dptkan stiker tcash tap grapari dekat informasi tsel me tappromo,"['dapat', 'disc', 'mcdonalds', 'khusus', 'bayar', 'tcash', 'tap', 'dptkan', 'stiker', 'tcash', 'tap', 'grapari', 'dekat', 'informasi', 'tsel', 'me', 'tappromo']"
Dapatkan Disc.30% utk Dominos PAN PIZZA!Roti yg lebih tebal dgn keju terasa sampai pinggir!Mulai Rp45500.Kunjungi toko terdekat/telf 1500366/Klik panpizza.co.id,2,dapatkan disc  utk dominos pan pizza roti yg lebih tebal dgn keju terasa sampai pinggir mulai rp kunjungi toko terdekat telf  klik panpizza co id,dapatkan disc untuk dominos pan pizza roti yang lebih tebal dengan keju terasa sampai pinggir mulai rp kunjungi toko terdekat telf klik panpizza co id,dapatkan disc dominos pan pizza roti lebih tebal keju terasa pinggir mulai rp kunjungi toko terdekat telf klik panpizza co id,dapat disc dominos pan pizza roti lebih tebal keju asa pinggir mulai rp kunjung toko dekat telf klik panpizza co id,"['dapat', 'disc', 'dominos', 'pan', 'pizza', 'roti', 'lebih', 'tebal', 'keju', 'asa', 'pinggir', 'mulai', 'rp', 'kunjung', 'toko', 'dekat', 'telf', 'klik', 'panpizza', 'co', 'id']"
"Dapatkan EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr dg beli paket FLASH mulai 1GB di MY TELKOMSEL APP. Buruan, cek  di tsel.me/mytsel1 S&K",2,dapatkan extra kuota gb g lte dan extra nelpon hingga mnt hr dg beli paket flash mulai gb di my telkomsel app buruan cek di tsel me mytsel s k,dapatkan extra kuota gb g lte dan extra nelpon hingga minta hari dengan beli paket flash mulai gb di my telkomsel app buruan cek di tsel me mytsel s ke,dapatkan extra kuota gb g lte extra nelpon hingga minta hari beli paket flash mulai gb my telkomsel app buruan cek tsel me mytsel s,dapat extra kuota gb g lte extra nelpon hingga minta hari beli paket flash mulai gb my telkomsel app buru cek tsel me mytsel s,"['dapat', 'extra', 'kuota', 'gb', 'g', 'lte', 'extra', 'nelpon', 'hingga', 'minta', 'hari', 'beli', 'paket', 'flash', 'mulai', 'gb', 'my', 'telkomsel', 'app', 'buru', 'cek', 'tsel', 'me', 'mytsel', 's']"
"Dapatkan GRATIS 1 cappuccino (hot/ice) & Freza, setiap transaksi min Rp75Rb di EXCELSO Cafe Semarang, Yogya, Solo sd 9 Agust 13. Tunjukkan SMS kpd petugas",2,dapatkan gratis  cappuccino hot ice freza setiap transaksi min rprb di excelso cafe semarang yogya solo sd  agust  tunjukkan sms kpd petugas,dapatkan gratis cappuccino hot ice freza setiap transaksi min rprb di excelso cafe semarang yogya solo sd agust tunjukkan sms kepada petugas,dapatkan gratis cappuccino hot ice freza transaksi min rprb excelso cafe semarang yogya solo sd agust tunjukkan sms petugas,dapat gratis cappuccino hot ice freza transaksi min rprb excelso cafe semarang yogya solo sd agust tunjuk sms tugas,"['dapat', 'gratis', 'cappuccino', 'hot', 'ice', 'freza', 'transaksi', 'min', 'rprb', 'excelso', 'cafe', 'semarang', 'yogya', 'solo', 'sd', 'agust', 'tunjuk', 'sms', 'tugas']"
Dapatkan GRATIS Wendy's Crispy Chicken Sandwich dengan minimal pembelian Rp.100.000. Tukarkan SMS ini di Wendy's terdekat! Persediaan terbatas. Promo *606#,2,dapatkan gratis wendy s crispy chicken sandwich dengan minimal pembelian rp   tukarkan sms ini di wendy s terdekat persediaan terbatas promo ,dapatkan gratis wendy s crispy chicken sandwich dengan minimal pembelian rp tukarkan sms ini di wendy s terdekat persediaan terbatas promo,dapatkan gratis wendy s crispy chicken sandwich minimal pembelian rp tukarkan sms di wendy s terdekat persediaan terbatas promo,dapat gratis wendy s crispy chicken sandwich minimal beli rp tukar sms di wendy s dekat sedia batas promo,"['dapat', 'gratis', 'wendy', 's', 'crispy', 'chicken', 'sandwich', 'minimal', 'beli', 'rp', 'tukar', 'sms', 'di', 'wendy', 's', 'dekat', 'sedia', 'batas', 'promo']"
Dapatkan saldo bermain sebesar Rp 125rb hanya dengan bayar Rp 75rb. Berlaku hari Senin-Kamis. Tukarkan SMS ini segera di Timezone terdekat! Promo *606#,2,dapatkan saldo bermain sebesar rp rb hanya dengan bayar rp rb berlaku hari senin kamis tukarkan sms ini segera di timezone terdekat promo ,dapatkan saldo bermain sebesar rp rb hanya dengan bayar rp rb berlaku hari senin kamis tukarkan sms ini segera di timezone terdekat promo,dapatkan saldo bermain sebesar rp rb dengan bayar rp rb berlaku hari senin kamis tukarkan sms segera timezone terdekat promo,dapat saldo main besar rp rb dengan bayar rp rb laku hari senin kamis tukar sms segera timezone dekat promo,"['dapat', 'saldo', 'main', 'besar', 'rp', 'rb', 'dengan', 'bayar', 'rp', 'rb', 'laku', 'hari', 'senin', 'kamis', 'tukar', 'sms', 'segera', 'timezone', 'dekat', 'promo']"
